Total duration (ms),Start date,Start station,End date,End station,Bike number,Subscription Type
4361249,01/02/2015 13:37,Jefferson Dr & 14th St SW,01/02/2015 14:50,Jefferson Dr & 14th St SW,W00017,Casual
11030587,01/02/2015 13:38,Lincoln Memorial,01/02/2015 16:42,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W00178,Casual
1241248,01/02/2015 13:37,Fessenden St & Wisconsin Ave NW,01/02/2015 13:58,Adams Mill & Columbia Rd NW,W21760,Registered
145968,01/02/2015 13:37,Duke St & John Carlyle St,01/02/2015 13:40,Ballenger Ave & Dulaney St,W20175,Registered
1135344,01/02/2015 13:37,Potomac & Pennsylvania Ave SE,01/02/2015 13:56,Anacostia Library,W20763,Registered
818729,01/02/2015 13:37,D St & Maryland Ave NE,01/02/2015 13:51,3rd & G St SE,W20109,Registered
439329,01/02/2015 13:38,15th & P St NW,01/02/2015 13:45,12th & L St NW,W21322,Registered
591448,01/02/2015 13:38,19th & L St NW,01/02/2015 13:48,5th St & Massachusetts Ave NW,W00196,Registered
720962,01/02/2015 13:40,Jefferson Dr & 14th St SW,01/02/2015 13:52,Washington & Independence Ave SW/HHS,W21005,Casual
575169,01/02/2015 13:39,20th & Crystal Dr,01/02/2015 13:48,20th & Crystal Dr,W21960,Casual
333955,01/02/2015 13:39,4th & M St SW,01/02/2015 13:44,1st & K St SE,W20973,Registered
729250,01/02/2015 13:40,Jefferson Dr & 14th St SW,01/02/2015 13:52,Washington & Independence Ave SW/HHS,W21181,Casual
545351,01/02/2015 13:39,20th & Crystal Dr,01/02/2015 13:48,20th & Crystal Dr,W21070,Registered
225301,01/02/2015 13:39,Court House Metro / 15th & N Uhle St ,01/02/2015 13:43,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W20439,Registered
1136462,01/02/2015 13:39,Jefferson Memorial,01/02/2015 13:58,3rd & D St SE,W00963,Casual
793598,01/02/2015 13:39,17th & Rhode Island Ave NW,01/02/2015 13:53,Jefferson Dr & 14th St SW,W00588,Registered
320567,01/02/2015 13:40,Thomas Circle,01/02/2015 13:45,5th & F St NW,W01102,Registered
1065999,01/02/2015 13:40,14th & V St NW,01/02/2015 13:58,14th & D St NW / Ronald Reagan Building,W00711,Registered
192896,01/02/2015 13:41,17th & K St NW / Farragut Square,01/02/2015 13:44,15th & K St NW,W21004,Registered
223649,01/02/2015 13:41,21st & M St NW,01/02/2015 13:44,Massachusetts Ave & Dupont Circle NW,W21570,Registered
381551,01/02/2015 13:41,12th & L St NW,01/02/2015 13:47,12th & U St NW,W20706,Registered
133790,01/02/2015 13:41,14th St & New York Ave NW,01/02/2015 13:43,Metro Center / 12th & G St NW,W20386,Registered
317907,01/02/2015 13:41,Kennedy Center,01/02/2015 13:46,21st & I St NW,W21239,Registered
1292489,01/02/2015 13:41,Connecticut Ave & Newark St NW / Cleveland Park,01/02/2015 14:03,17th St & Massachusetts Ave NW,W21139,Registered
792620,01/02/2015 13:41,Adams Mill & Columbia Rd NW,01/02/2015 13:55,19th St & Pennsylvania Ave NW,W00267,Registered
444173,01/02/2015 13:41,Massachusetts Ave & Dupont Circle NW,01/02/2015 13:49,M St & Pennsylvania Ave NW,W20616,Registered
813988,01/02/2015 13:41,11th & M St NW,01/02/2015 13:55,20th St & Florida Ave NW,W20356,Registered
868324,01/02/2015 13:42,11th & M St NW,01/02/2015 13:56,20th St & Florida Ave NW,W20494,Registered
257206,01/02/2015 13:42,17th & Rhode Island Ave NW,01/02/2015 13:46,19th & L St NW,W20791,Registered
424017,01/02/2015 13:42,9th & Upshur St NW,01/02/2015 13:49,Park Rd & Holmead Pl NW,W20401,Registered
1222760,01/02/2015 13:43,New York Ave & 15th St NW,01/02/2015 14:03,Calvert St & Woodley Pl NW,W20907,Registered
703059,01/02/2015 13:43,15th & P St NW,01/02/2015 13:55,8th & H St NW,W01005,Registered
635101,01/02/2015 13:43,7th & F St NW / National Portrait Gallery,01/02/2015 13:54,12th & U St NW,W21233,Registered
269445,01/02/2015 13:43,19th St & Pennsylvania Ave NW,01/02/2015 13:48,25th St & Pennsylvania Ave NW,W01237,Registered
709270,01/02/2015 13:43,7th & R St NW / Shaw Library,01/02/2015 13:55,11th & Kenyon St NW,W01084,Registered
905249,01/02/2015 13:43,North Capitol St & F St NW,01/02/2015 13:59,11th & K St NW,W20963,Registered
611750,01/02/2015 13:44,25th St & Pennsylvania Ave NW,01/02/2015 13:54,19th & L St NW,W00759,Casual
561277,01/02/2015 13:44,Arlington Blvd & S George Mason Dr/NFATC,01/02/2015 13:53,Ballston Metro / N Stuart & 9th St N,W20397,Registered
352911,01/02/2015 13:44,1st & H St NW,01/02/2015 13:50,5th & K St NW,W21645,Registered
390573,01/02/2015 13:44,14th & V St NW,01/02/2015 13:51,17th St & Massachusetts Ave NW,W00545,Registered
1232864,01/02/2015 13:45,Jefferson Memorial,01/02/2015 14:06,Jefferson Memorial,W00658,Casual
246879,01/02/2015 13:45,15th & Crystal Dr,01/02/2015 13:49,26th & S Clark St,W01185,Registered
457729,01/02/2015 13:45,Adams Mill & Columbia Rd NW,01/02/2015 13:52,14th St & Spring Rd NW,W21174,Registered
494583,01/02/2015 13:45,13th & D St NE,01/02/2015 13:53,Eastern Market / 7th & North Carolina Ave SE,W00766,Registered
279362,01/02/2015 13:45,Lincoln Park / 13th & East Capitol St NE ,01/02/2015 13:50,Eastern Market / 7th & North Carolina Ave SE,W21602,Registered
1145543,01/02/2015 13:47,Jefferson Memorial,01/02/2015 14:06,Jefferson Memorial,W21623,Casual
1537585,01/02/2015 13:48,14th & Rhode Island Ave NW,01/02/2015 14:13,Jefferson Memorial,W00860,Casual
1129769,01/02/2015 13:47,Jefferson Memorial,01/02/2015 14:06,Jefferson Memorial,W00412,Casual
855331,01/02/2015 13:46,Calvert St & Woodley Pl NW,01/02/2015 14:00,12th & U St NW,W00098,Casual
805504,01/02/2015 13:46,37th & O St NW / Georgetown University,01/02/2015 13:59,24th & N St NW,W00518,Registered
1639973,01/02/2015 13:46,Washington & Independence Ave SW/HHS,01/02/2015 14:13,Jefferson Memorial,W20680,Casual
1010185,01/02/2015 13:46,20th & E St NW,01/02/2015 14:03,14th & V St NW,W20472,Registered
1618690,01/02/2015 13:46,Washington & Independence Ave SW/HHS,01/02/2015 14:13,Jefferson Memorial,W20831,Casual
1544217,01/02/2015 13:47,14th & Rhode Island Ave NW,01/02/2015 14:13,Jefferson Memorial,W01206,Casual
366820,01/02/2015 13:46,14th & R St NW,01/02/2015 13:52,20th St & Florida Ave NW,W00225,Registered
2365191,01/02/2015 13:46,1st & K St SE,01/02/2015 14:26,1st & K St SE,W20883,Registered
145393,01/02/2015 13:46,15th & Euclid St  NW,01/02/2015 13:49,14th & V St NW,W00859,Registered
1148326,01/02/2015 13:47,Jefferson Memorial,01/02/2015 14:06,Jefferson Memorial,W01251,Casual
347158,01/02/2015 13:47,Eastern Market Metro / Pennsylvania Ave & 7th St SE,01/02/2015 13:52,3rd & Tingey St SE,W00167,Registered
514381,01/02/2015 13:47,20th St & Florida Ave NW,01/02/2015 13:56,Wisconsin Ave & O St NW,W01369,Registered
751059,01/02/2015 13:47,Duke St & John Carlyle St,01/02/2015 13:59,Mount Vernon Ave & E Nelson Ave,W00419,Registered
841318,01/02/2015 13:47,Maryland & Independence Ave SW,01/02/2015 14:01,Jefferson Memorial,W20158,Registered
785497,01/02/2015 13:48,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,01/02/2015 14:01,Jefferson Memorial,W01440,Casual
110109,01/02/2015 13:48,New Hampshire Ave & 24th St NW,01/02/2015 13:49,25th St & Pennsylvania Ave NW,W21670,Registered
317317,01/02/2015 13:48,17th & G St NW,01/02/2015 13:53,22nd & I St NW / Foggy Bottom,W21513,Registered
736657,01/02/2015 13:48,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,01/02/2015 14:00,Jefferson Memorial,W00965,Registered
330502,01/02/2015 13:48,USDA / 12th & Independence Ave SW,01/02/2015 13:54,8th & D St NW,W21535,Registered
585254,01/02/2015 13:48,14th & D St NW / Ronald Reagan Building,01/02/2015 13:58,4th & E St SW,W20881,Registered
463215,01/02/2015 13:48,M St & Pennsylvania Ave NW,01/02/2015 13:56,19th & L St NW,W00740,Registered
1090816,01/02/2015 13:49,6th St & Indiana Ave NW,01/02/2015 14:07,3rd & D St SE,W21934,Casual
414185,01/02/2015 13:49,10th St & Constitution Ave NW,01/02/2015 13:56,North Capitol St & F St NW,W20182,Registered
1073441,01/02/2015 13:49,6th St & Indiana Ave NW,01/02/2015 14:07,3rd & D St SE,W21441,Casual
1074842,01/02/2015 13:50,Columbus Circle / Union Station,01/02/2015 14:08,Washington & Independence Ave SW/HHS,W01458,Casual
764440,01/02/2015 13:49,New Jersey Ave & R St NW,01/02/2015 14:02,California St & Florida Ave NW,W20023,Registered
670698,01/02/2015 13:49,Eastern Market Metro / Pennsylvania Ave & 7th St SE,01/02/2015 14:01,13th & D St NE,W00199,Registered
1052144,01/02/2015 13:50,Columbus Circle / Union Station,01/02/2015 14:07,Washington & Independence Ave SW/HHS,W21621,Casual
888158,01/02/2015 13:50,Eckington Pl & Q St NE,01/02/2015 14:05,New Hampshire Ave & T St NW,W21690,Registered
243716,01/02/2015 13:50,8th & D St NW,01/02/2015 13:54,7th & F St NW / National Portrait Gallery,W21446,Registered
156461,01/02/2015 13:50,19th & L St NW,01/02/2015 13:53,19th St & Pennsylvania Ave NW,W20171,Registered
568279,01/02/2015 13:50,Florida Ave & R St NW,01/02/2015 14:00,Massachusetts Ave & Dupont Circle NW,W21847,Registered
6500941,01/02/2015 13:53,Jefferson Dr & 14th St SW,01/02/2015 15:42,Jefferson Dr & 14th St SW,W01227,Casual
326489,01/02/2015 13:51,25th St & Pennsylvania Ave NW,01/02/2015 13:57,20th & E St NW,W20058,Registered
459602,01/02/2015 13:52,Park Rd & Holmead Pl NW,01/02/2015 13:59,Columbia Rd & Georgia Ave NW,W20016,Registered
372427,01/02/2015 13:52,11th & Kenyon St NW,01/02/2015 13:58,10th & U St NW,W20915,Registered
502145,01/02/2015 13:52,Park Rd & Holmead Pl NW,01/02/2015 14:00,15th & P St NW,W20401,Registered
1241407,01/02/2015 13:52,16th & Harvard St NW,01/02/2015 14:13,16th & Harvard St NW,W21711,Registered
498255,01/02/2015 13:52,4th & E St SW,01/02/2015 14:00,8th & D St NW,W21145,Registered
1870930,01/02/2015 13:52,Massachusetts Ave & Dupont Circle NW,01/02/2015 14:23,15th & K St NW,W20748,Registered
654003,01/02/2015 13:52,Massachusetts Ave & Dupont Circle NW,01/02/2015 14:03,14th & Belmont St NW,W21570,Registered
317277,01/02/2015 13:53,21st & M St NW,01/02/2015 13:58,US Dept of State / Virginia Ave & 21st St NW,W21648,Registered
739180,01/02/2015 13:53,M St & Delaware Ave NE,01/02/2015 14:06,10th & E St NW,W20815,Registered
376340,01/02/2015 13:53,14th & Belmont St NW,01/02/2015 14:00,15th & P St NW,W21584,Registered
695748,01/02/2015 13:53,14th & Belmont St NW,01/02/2015 14:05,8th & H St NW,W21318,Registered
524708,01/02/2015 13:54,18th & M St NW,01/02/2015 14:02,15th & P St NW,W20678,Registered
361960,01/02/2015 13:54,Connecticut Ave & Newark St NW / Cleveland Park,01/02/2015 14:00,Van Ness Metro / UDC,W20698,Registered
6428755,01/02/2015 13:54,Jefferson Dr & 14th St SW,01/02/2015 15:42,Jefferson Dr & 14th St SW,W00505,Casual
229636,01/02/2015 13:54,Columbus Circle / Union Station,01/02/2015 13:58,8th & F St NE,W21244,Registered
105872,01/02/2015 13:54,18th & R St NW,01/02/2015 13:56,17th & Corcoran St NW,W20813,Registered
685226,01/02/2015 13:54,6th & H St NE,01/02/2015 14:06,5th St & Massachusetts Ave NW,W20630,Registered
4474097,01/02/2015 13:56,Bethesda Ave & Arlington Rd,01/02/2015 15:10,34th & Water St NW,W20144,Casual
491445,01/02/2015 13:55,Florida Ave & R St NW,01/02/2015 14:03,14th & R St NW,W01419,Registered
4502711,01/02/2015 13:56,Bethesda Ave & Arlington Rd,01/02/2015 15:11,34th & Water St NW,W20007,Casual
1152919,01/02/2015 13:57,Nannie Helen Burroughs Ave & 49th St NE,01/02/2015 14:16,Deanwood Rec Center,W00363,Casual
1160881,01/02/2015 13:57,Nannie Helen Burroughs Ave & 49th St NE,01/02/2015 14:16,Deanwood Rec Center,W00084,Casual
319246,01/02/2015 13:56,M St & Pennsylvania Ave NW,01/02/2015 14:01,18th & M St NW,W21710,Registered
228202,01/02/2015 13:56,19th & L St NW,01/02/2015 14:00,21st & M St NW,W00759,Casual
1365156,01/02/2015 13:56,Lincoln Memorial,01/02/2015 14:19,C & O Canal & Wisconsin Ave NW,W00212,Registered
441870,01/02/2015 13:56,11th & F St NW,01/02/2015 14:04,Columbus Circle / Union Station,W01151,Registered
430159,01/02/2015 13:56,14th & D St SE,01/02/2015 14:04,4th & East Capitol St NE,W21321,Registered
1716305,01/02/2015 13:56,14th & Harvard St NW,01/02/2015 14:25,Columbus Circle / Union Station,W00446,Registered
633237,01/02/2015 13:57,5th St & Massachusetts Ave NW,01/02/2015 14:07,3rd & Elm St NW,W20842,Registered
345575,01/02/2015 13:57,Metro Center / 12th & G St NW,01/02/2015 14:02,5th St & Massachusetts Ave NW,W20887,Registered
1737904,01/02/2015 13:58,Smithsonian / Jefferson Dr & 12th St SW,01/02/2015 14:27,New York Ave & 15th St NW,W20574,Casual
251926,01/02/2015 13:57,New Hampshire Ave & T St NW,01/02/2015 14:01,15th & P St NW,W00838,Registered
617250,01/02/2015 13:57,4th & D St NW / Judiciary Square,01/02/2015 14:07,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00272,Registered
827938,01/02/2015 13:58,14th & Belmont St NW,01/02/2015 14:11,Smithsonian / Jefferson Dr & 12th St SW,W21897,Registered
827075,01/02/2015 13:58,14th & D St NW / Ronald Reagan Building,01/02/2015 14:12,New Jersey Ave & N St NW/Dunbar HS,W20337,Registered
273864,01/02/2015 13:58,14th & R St NW,01/02/2015 14:02,7th & R St NW / Shaw Library,W01143,Registered
748982,01/02/2015 13:58,7th & F St NW / National Portrait Gallery,01/02/2015 14:11,11th & H St NE,W00389,Registered
529834,01/02/2015 13:59,Jefferson Dr & 14th St SW,01/02/2015 14:08,L'Enfant Plaza / 7th & C St SW,W00588,Casual
9147071,01/02/2015 13:59,Columbus Circle / Union Station,01/02/2015 16:32,22nd & I St NW / Foggy Bottom,W21032,Casual
357607,01/02/2015 13:59,22nd & I St NW / Foggy Bottom,01/02/2015 14:05,Georgetown Harbor / 30th St NW,W20648,Registered
1345041,01/02/2015 13:59,14th & R St NW,01/02/2015 14:21,13th & H St NE,W01243,Registered
363428,01/02/2015 13:59,N Pershing Dr & Wayne St,01/02/2015 14:05,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W00888,Registered
9101332,01/02/2015 14:00,Columbus Circle / Union Station,01/02/2015 16:32,22nd & I St NW / Foggy Bottom,W21472,Casual
4947771,01/02/2015 14:00,New York Ave & 15th St NW,01/02/2015 15:23,USDA / 12th & Independence Ave SW,W20817,Casual
980744,01/02/2015 13:59,Park Rd & Holmead Pl NW,01/02/2015 14:16,Massachusetts Ave & Dupont Circle NW,W20038,Registered
668846,01/02/2015 13:59,New York Ave & 15th St NW,01/02/2015 14:11,M St & Pennsylvania Ave NW,W00428,Registered
989989,01/02/2015 14:00,North Capitol St & F St NW,01/02/2015 14:16,Massachusetts Ave & Dupont Circle NW,W01308,Registered
887972,01/02/2015 14:00,11th & K St NW,01/02/2015 14:14,14th & V St NW,W20298,Registered
4933443,01/02/2015 14:01,New York Ave & 15th St NW,01/02/2015 15:23,USDA / 12th & Independence Ave SW,W21234,Casual
1252512,01/02/2015 14:01,15th & East Capitol St NE,01/02/2015 14:22,1st & H St NW,W20602,Casual
2454093,01/02/2015 14:01,Massachusetts Ave & Dupont Circle NW,01/02/2015 14:41,C & O Canal & Wisconsin Ave NW,W20084,Casual
693710,01/02/2015 14:00,Lamont & Mt Pleasant NW,01/02/2015 14:12,15th & P St NW,W00406,Registered
128195,01/02/2015 14:00,M St & New Jersey Ave SE,01/02/2015 14:02,1st & K St SE,W20502,Registered
936715,01/02/2015 14:00,15th & P St NW,01/02/2015 14:16,1st & Rhode Island Ave NW,W20951,Registered
1255322,01/02/2015 14:01,15th & East Capitol St NE,01/02/2015 14:22,1st & H St NW,W20141,Casual
590710,01/02/2015 14:01,21st St & Constitution Ave NW,01/02/2015 14:10,21st & I St NW,W21388,Registered
302185,01/02/2015 14:01,25th St & Pennsylvania Ave NW,01/02/2015 14:06,19th St & Pennsylvania Ave NW,W01237,Registered
202888,01/02/2015 14:01,21st & I St NW,01/02/2015 14:04,17th & G St NW,W21239,Registered
1209491,01/02/2015 14:01,Jefferson Memorial,01/02/2015 14:21,S Glebe & Potomac Ave,W20158,Registered
543443,01/02/2015 14:01,21st St & Constitution Ave NW,01/02/2015 14:10,21st & I St NW,W21587,Registered
817710,01/02/2015 14:02,15th & K St NW,01/02/2015 14:15,New York Ave & 15th St NW,W21226,Casual
534128,01/02/2015 14:01,17th & K St NW,01/02/2015 14:10,20th St & Florida Ave NW,W21490,Registered
373492,01/02/2015 14:02,21st & M St NW,01/02/2015 14:08,21st & M St NW,W20968,Registered
804067,01/02/2015 14:01,19th & L St NW,01/02/2015 14:15,10th & U St NW,W20791,Registered
674752,01/02/2015 14:02,8th & H St NW,01/02/2015 14:13,4th & M St SW,W21216,Registered
921822,01/02/2015 14:02,3rd & H St NE,01/02/2015 14:18,4th & W St NE,W20315,Registered
1946536,01/02/2015 14:03,Maryland & Independence Ave SW,01/02/2015 14:36,Lincoln Memorial,W20458,Casual
288654,01/02/2015 14:02,8th & H St NW,01/02/2015 14:07,Convention Center / 7th & M St NW,W00380,Registered
1066888,01/02/2015 14:02,1st & M St NE,01/02/2015 14:20,14th & R St NW,W21605,Registered
172465,01/02/2015 14:03,Lee Hwy & N Cleveland St,01/02/2015 14:05,Wilson Blvd & Franklin Rd,W00064,Registered
1942725,01/02/2015 14:03,Maryland & Independence Ave SW,01/02/2015 14:36,Lincoln Memorial,W21209,Casual
519970,01/02/2015 14:03,13th & H St NE,01/02/2015 14:11,Union Market/6th St & Neal Pl NE,W00904,Registered
354479,01/02/2015 14:03,22nd & I St NW / Foggy Bottom,01/02/2015 14:09,17th & G St NW,W21513,Registered
337919,01/02/2015 14:03,Fairfax Dr & Kenmore St,01/02/2015 14:09,Ballston Metro / N Stuart & 9th St N,W01313,Casual
414321,01/02/2015 14:03,1st & H St NW,01/02/2015 14:10,6th & H St NE,W21060,Registered
328385,01/02/2015 14:03,Park Rd & Holmead Pl NW,01/02/2015 14:08,14th & V St NW,W01312,Registered
206423,01/02/2015 14:03,20th & L St NW,01/02/2015 14:06,15th & L St NW,W21677,Registered
525347,01/02/2015 14:03,3rd & D St SE,01/02/2015 14:12,M St & New Jersey Ave SE,W20894,Registered
216190,01/02/2015 14:03,20th & O St NW / Dupont South,01/02/2015 14:07,17th & Corcoran St NW,W00671,Registered
201317,01/02/2015 14:03,Convention Center / 7th & M St NW,01/02/2015 14:07,5th & K St NW,W01394,Registered
317692,01/02/2015 14:03,Fairfax Dr & Kenmore St,01/02/2015 14:09,Ballston Metro / N Stuart & 9th St N,W20994,Registered
1431931,01/02/2015 14:07,Jefferson Dr & 14th St SW,01/02/2015 14:31,Jefferson Dr & 14th St SW,W01246,Casual
1835981,01/02/2015 14:04,14th & V St NW,01/02/2015 14:34,Smithsonian / Jefferson Dr & 12th St SW,W21455,Registered
1659766,01/02/2015 14:04,Columbia Rd & Belmont St NW,01/02/2015 14:32,North Capitol St & F St NW,W00068,Registered
1437078,01/02/2015 14:07,Jefferson Dr & 14th St SW,01/02/2015 14:31,Jefferson Dr & 14th St SW,W20149,Casual
679691,01/02/2015 14:05,10th St & Constitution Ave NW,01/02/2015 14:16,Jefferson Dr & 14th St SW,W20980,Casual
11119,01/02/2015 14:04,23rd & E St NW ,01/02/2015 14:05,23rd & E St NW ,W00094,Registered
1642791,01/02/2015 14:04,Columbia Rd & Belmont St NW,01/02/2015 14:32,North Capitol St & F St NW,W20490,Registered
376582,01/02/2015 14:06,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,01/02/2015 14:12,Lincoln Memorial,W21452,Casual
408300,01/02/2015 14:06,Jefferson Dr & 14th St SW,01/02/2015 14:13,Jefferson Dr & 14th St SW,W00360,Casual
510970,01/02/2015 14:05,3rd & D St SE,01/02/2015 14:13,14th & D St SE,W00963,Registered
701589,01/02/2015 14:05,10th St & Constitution Ave NW,01/02/2015 14:17,Jefferson Dr & 14th St SW,W20572,Casual
721109,01/02/2015 14:05,23rd & E St NW ,01/02/2015 14:17,18th & R St NW,W20846,Registered
377428,01/02/2015 14:06,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,01/02/2015 14:12,Lincoln Memorial,W20242,Casual
1782266,01/02/2015 14:06,Maryland & Independence Ave SW,01/02/2015 14:36,Lincoln Memorial,W20102,Casual
528021,01/02/2015 14:05,7th & R St NW / Shaw Library,01/02/2015 14:14,17th & Rhode Island Ave NW,W20081,Registered
1768892,01/02/2015 14:07,Maryland & Independence Ave SW,01/02/2015 14:36,Lincoln Memorial,W21766,Casual
405828,01/02/2015 14:06,16th & Harvard St NW,01/02/2015 14:13,18th St & Wyoming Ave NW,W20230,Registered
510133,01/02/2015 14:06,California St & Florida Ave NW,01/02/2015 14:15,24th & N St NW,W21295,Registered
1061328,01/02/2015 14:11,4th & W St NE,01/02/2015 14:28,11th & H St NE,W21463,Casual
1414626,01/02/2015 14:07,Jefferson Dr & 14th St SW,01/02/2015 14:30,Jefferson Dr & 14th St SW,W20747,Casual
287661,01/02/2015 14:06,14th & D St NW / Ronald Reagan Building,01/02/2015 14:11,Jefferson Dr & 14th St SW,W20889,Registered
191794,01/02/2015 14:06,Lamont & Mt Pleasant NW,01/02/2015 14:10,16th & Harvard St NW,W01351,Registered
1533906,01/02/2015 14:08,Jefferson Memorial,01/02/2015 14:34,17th & G St NW,W21623,Casual
1523887,01/02/2015 14:08,Jefferson Memorial,01/02/2015 14:34,17th & G St NW,W00412,Casual
7139033,01/02/2015 14:08,Constitution Ave & 2nd St NW/DOL,01/02/2015 16:07,Constitution Ave & 2nd St NW/DOL,W21034,Casual
392185,01/02/2015 14:07,3rd & D St SE,01/02/2015 14:14,8th & F St NE,W01141,Registered
1281442,01/02/2015 14:07,5th & K St NW,01/02/2015 14:29,25th St & Pennsylvania Ave NW,W21901,Registered
1514286,01/02/2015 14:07,15th & P St NW,01/02/2015 14:33,5th & K St NW,W20401,Registered
